tokens,pos_tags
"['O', 'objetivo', 'dos', 'de', 'os', 'principais', 'hotéis', 'da', 'de', 'a', 'cidade', 'é', 'que', 'o', 'hóspede', 'jamais', 'tenha', 'que', 'sair', 'dali', 'e', 'gaste', 'a', 'cada', 'minuto', 'da', 'de', 'a', 'estadia', '.']","[4, 5, 7, 1, 4, 6, 5, 7, 1, 4, 5, 9, 0, 4, 5, 2, 9, 0, 3, 2, 0, 3, 1, 4, 5, 7, 1, 4, 5, 8]"
"['Numa', 'Em', 'uma', 'reunião', 'entre', 'representantes', 'da', 'de', 'a', 'Secretaria', 'da', 'de', 'a', 'Criança', 'do', 'de', 'o', 'DF', 'e', 'a', 'juíza', 'da', 'de', 'a', 'Vara', 'de', 'Execuções', 'de', 'Medidas', 'Socioeducativas', ',', 'Lavínia', 'Tupi', 'Vieira', 'Fonseca', ',', 'ficou', 'acordado', 'que', 'dos', 'de', 'os', '25', 'internos', ',', '12', 'serão', 'internados', 'na', 'em', 'a', 'Unidade', 'de', 'Planaltina', 'e', 'os', 'outros', '13', 'devem', 'retornar', 'para', 'a', 'Unidade', 'do', 'de', 'o', 'Recanto', 'das', 'de', 'as', 'Emas', ',', 'antigo', 'Ciago', '.']","[7, 1, 4, 5, 1, 5, 7, 1, 4, 10, 7, 1, 4, 10, 7, 1, 4, 10, 0, 4, 5, 7, 1, 4, 10, 1, 10, 1, 10, 10, 8, 10, 10, 10, 10, 8, 3, 6, 0, 7, 1, 4, 14, 5, 8, 14, 9, 3, 7, 1, 4, 10, 1, 10, 0, 4, 4, 14, 9, 3, 1, 4, 10, 7, 1, 4, 5, 7, 1, 4, 10, 8, 6, 10, 8]"
"['Mas', 'sem', 'dúvida', ',', 'com', 'a', 'educação', 'de', 'tempo', 'integral', ',', 'nós', 'vamos', 'colocar', 'nossos', 'jovens', ',', 'as', 'nossas', 'crianças', ',', 'às', 'a', 'as', '7h', 'da', 'de', 'a', 'manhã', 'na', 'em', 'a', 'escola', 'e', 'eles', 'vão', 'sair', 'no', 'em', 'o', 'final', 'da', 'de', 'a', 'tarde', ',', 'às', 'a', 'as', '18h', ',', 'devidamente', 'alimentados', ',', 'praticando', 'esporte', ',', 'tendo', 'a', 'profissionalização', ',', 'e', 'aí', 'eles', 'vão', 'estar', 'distante', 'também', 'da', 'de', 'a', 'insegurança', 'das', 'de', 'as', 'ruas', 'e', 'mais', 'longe', 'ainda', 'das', 'de', 'as', 'drogas', '.']","[0, 1, 5, 8, 1, 4, 5, 1, 5, 6, 8, 11, 9, 3, 4, 5, 8, 4, 4, 5, 8, 7, 1, 4, 14, 7, 1, 4, 5, 7, 1, 4, 5, 0, 11, 9, 3, 7, 1, 4, 5, 7, 1, 4, 5, 8, 7, 1, 4, 14, 8, 2, 3, 8, 3, 5, 8, 3, 4, 5, 8, 0, 2, 11, 9, 3, 2, 2, 7, 1, 4, 5, 7, 1, 4, 5, 0, 2, 2, 2, 7, 1, 4, 5, 8]"
"['Totalidade', 'do', 'de', 'o', 'trecho', 'ferroviário', 'e', 'maior', 'parte', 'das', 'de', 'as', 'rodovias', 'terão', 'de', 'estar', 'prontas', 'no', 'em', 'o', 'período', ',', 'segundo', 'o', 'modelo', 'de', 'concessão', '.']","[5, 7, 1, 4, 5, 6, 0, 6, 5, 7, 1, 4, 5, 9, 1, 3, 6, 7, 1, 4, 5, 8, 1, 4, 5, 1, 5, 8]"
"['Em', '2', 'de', 'outubro', 'de', '2009', ',', 'no', 'em', 'o', '10', 'º', 'aniversário', 'da', 'de', 'a', 'SmackDown', ',', 'The', 'Rock', 'fez', 'uma', 'aparição', 'especial', 'num', 'em', 'um', 'vídeo', 'pré', '-', 'gravado', '.']","[1, 14, 1, 10, 1, 14, 8, 7, 1, 4, 14, 8, 5, 7, 1, 4, 10, 8, 10, 10, 3, 4, 5, 6, 7, 1, 4, 5, 12, 8, 6, 8]"
"['A', 'Gol', 'comprou', 'a', 'Webjet', 'e', ',', 'em', 'novembro', ',', 'decidiu', 'fechá', '-', 'la', '.']","[4, 10, 3, 4, 10, 0, 8, 1, 10, 8, 3, 3, 8, 11, 8]"
"['O', 'cantor', 'só', 'precisou', 'vê', '-', 'la', 'nadar', 'para', 'passar', 'a', 'acreditar', 'na', 'em', 'a', 'nadadora', '.']","[4, 5, 2, 3, 3, 8, 11, 3, 1, 9, 1, 3, 7, 1, 4, 5, 8]"
"['Agora', ',', 'a', 'equipe', 'está', 'se', 'acostumando', 'com', 'a', 'forma', 'do', 'de', 'o', 'time', 'jogar', 'e', 'isso', 'nos', 'traz', 'uma', 'diferença', 'muito', 'grande', '.']","[2, 8, 4, 5, 9, 11, 3, 1, 4, 5, 7, 1, 4, 5, 3, 0, 11, 11, 3, 4, 5, 2, 6, 8]"
"['À', 'A', 'a', 'véspera', 'do', 'de', 'o', 'anúncio', 'do', 'de', 'o', 'desempenho', 'do', 'de', 'o', 'Produto', 'Interno', 'Bruto', '(', 'PIB', ')', 'no', 'em', 'o', 'terceiro', 'trimestre', 'pelo', 'por', 'o', 'IBGE', ',', 'com', 'aumento', 'trimestral', 'estimado', 'em', 'torno', 'de', '1', '%', 'a', '1,1', '%', ',', 'contra', '0,5', '%', 'no', 'em', 'o', 'período', 'anterior', ',', 'o', 'cenário', 'dos', 'de', 'os', 'economistas', 'se', 'volta', 'para', 'o', 'resultado', 'da', 'de', 'a', 'economia', 'em', '2013', '.']","[7, 1, 4, 5, 7, 1, 4, 5, 7, 1, 4, 5, 7, 1, 4, 10, 10, 10, 8, 10, 8, 7, 1, 4, 6, 5, 7, 1, 4, 10, 8, 1, 5, 6, 3, 1, 5, 1, 14, 15, 1, 14, 15, 8, 1, 14, 15, 7, 1, 4, 5, 6, 8, 4, 5, 7, 1, 4, 5, 11, 3, 1, 4, 5, 7, 1, 4, 5, 1, 14, 8]"
"['Com', 'a', 'suspensão', 'de', 'Matheus', ',', 'o', 'centroavante', 'Zé', 'Roberto', 'deve', 'atuar', 'ao', 'a', 'o', 'lado', 'de', 'Ryder', 'no', 'em', 'o', 'ataque', 'tricolor', ':', 'Renan', ',', 'Railan', ',', 'Maracás', ',', 'Robson', 'e', 'Erick', ';']","[1, 4, 5, 1, 10, 8, 4, 5, 10, 10, 9, 3, 7, 1, 4, 5, 1, 10, 7, 1, 4, 5, 6, 8, 10, 8, 10, 8, 10, 8, 10, 0, 10, 8]"
"['Se', 'nenhuma', 'providência', 'for', 'tomada', ',', 'a', 'população', 'vai', 'voltar', 'a', 'usar', 'lamparinas', 'à', 'a', 'a', 'noite', 'e', 'geladeira', 'a', 'querosene', '.']","[0, 4, 5, 9, 3, 8, 4, 5, 9, 9, 1, 3, 5, 7, 1, 4, 5, 0, 5, 1, 5, 8]"
"['Em', 'relação', 'ao', 'a', 'o', 'socorro', ',', 'é', 'necessário', 'olhar', 'para', 'a', 'Serra', 'com', 'cuidado', '.']","[1, 5, 7, 1, 4, 5, 8, 3, 6, 3, 1, 4, 10, 1, 5, 8]"
"['Será', 'que', 'a', 'votação', 'secreta', 'pode', 'mudar', 'a', 'já', 'decidida', 'cassação', 'do', 'de', 'o', 'senador', 'Demostenes', 'Torres', '?']","[3, 0, 4, 5, 6, 9, 3, 4, 2, 6, 5, 7, 1, 4, 5, 10, 10, 8]"
"['Você', 'tem', 'um', 'chefe', 'ou', 'colega', 'de', 'trabalho', 'arrogante', 'e', 'prepotente', '?']","[11, 3, 4, 5, 0, 5, 1, 5, 6, 0, 6, 8]"
"['Etapa', 'do', 'de', 'o', 'XXIII', 'Circuito', 'Estadual', 'de', 'Vôlei', 'de', 'Praia', '(', 'apoio', 'da', 'de', 'a', 'Fundesporte', ')', ',', 'que', 'será', 'realizado', 'no', 'em', 'o', 'próximo', 'sábado', 'e', 'domingo', '(', '08', 'e', '09', ')', ',', 'no', 'em', 'o', 'complexo', 'do', 'de', 'o', 'Guanandizão', '.']","[5, 7, 1, 4, 10, 10, 10, 1, 10, 1, 10, 8, 5, 7, 1, 4, 10, 8, 8, 11, 9, 3, 7, 1, 4, 6, 10, 0, 10, 8, 14, 0, 14, 8, 8, 7, 1, 4, 5, 7, 1, 4, 10, 8]"
"['Athol', 'é', 'uma', 'cidade', 'localizada', 'no', 'em', 'o', 'estado', 'americano', 'de', 'Idaho', ',', 'no', 'em', 'o', 'Condado', 'de', 'Kootenai', '.']","[10, 9, 4, 5, 3, 7, 1, 4, 5, 6, 1, 10, 8, 7, 1, 4, 10, 1, 10, 8]"
"['Não', 'tenho', 'mais', 'tempo', 'para', 'nada', '!']","[2, 3, 2, 5, 1, 11, 8]"
